;fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality;quality teste
566;0.883333333;0.048780488;0.90625;0.048387097;0.333333333;0.379310345;0.451923077;0.596122779;0.240384615;0.293333333;0.357142857;0.5;0.5
567;0.916666667;0.073170732;0.703125;0.048387097;0.371794872;0.103448276;0.105769231;0.604200323;0.240384615;0.506666667;0.339285714;0.5;0.5
568;0.95;0.170731707;0.6875;0.032258065;0.256410256;0.172413793;0.740384615;0.515347334;0.163461538;0.266666667;0.375;0.333333333;0.333333
569;0.883333333;0.256097561;0.5;0.032258065;0.333333333;0.103448276;0.990384615;0.604200323;0.298076923;0.333333333;0.214285714;0.333333333;0.333333
570;0.516666667;0.048780488;0.375;0.037634409;0.243589744;0.344827586;0.903846154;0.426494346;0.528846154;0.52;0.428571429;0.333333333;0.333333
571;0.416666667;0.048780488;0.328125;0.021505376;0.307692308;0.482758621;0.125;0.466882068;0.740384615;0.373333333;0.339285714;0.5;0.5
572;0.566666667;0.390243902;0.421875;0.209677419;0.102564103;0.206896552;0.298076923;0.28917609;0.442307692;0.266666667;0.857142857;0.5;0.5
573;0.2;0.243902439;0.3125;0.010752688;0.217948718;0.586206897;0.663461538;0.369951535;0.740384615;0.44;0.303571429;0.5;0.5
574;0.383333333;0.109756098;0.25;0.053763441;0.935897436;1;0.75;0.402261712;0.644230769;0.573333333;0.464285714;0.333333333;0.333333
575;0.5;0.06097561;0.390625;0.032258065;0.294871795;0.344827586;0.951923077;0.426494346;0.461538462;0.52;0.428571429;0.5;0.5
576;0.633333333;0.256097561;0.59375;0.086021505;0.256410256;0.586206897;0.298076923;0.297253635;0.413461538;0.386666667;0.785714286;0.666666667;0.666667
577;0.433333333;0.134146341;0.96875;0.327956989;0.282051282;0.75862069;0.817307692;0.676898223;0.336538462;0.173333333;0.142857143;0.5;0.5
578;0.75;0.097560976;0.515625;0.075268817;0.41025641;0.310344828;0.201923077;0.531502423;0.076923077;0.306666667;0.196428571;0.333333333;0.333333
579;0.733333333;0.12195122;0.484375;0.080645161;0.384615385;0.448275862;0.240384615;0.531502423;0.076923077;0.293333333;0.196428571;0.333333333;0.333333
580;0.483333333;0.048780488;0.34375;0.435483871;0.487179487;0.448275862;0.259615385;0.789983845;0.605769231;0.226666667;0.071428571;0.5;0.5
581;0.85;0.158536585;0.625;0.02688172;0.358974359;0.517241379;0.230769231;0.353796446;0.423076923;0.146666667;0.714285714;0.5;0.5
582;0.65;0.219512195;0.40625;0.338709677;0.282051282;0.931034483;0.75;0.539579968;0.471153846;0.186666667;0.5;0.833333333;0.833333
583;0.616666667;0.524390244;0.203125;0.069892473;0.115384615;0.068965517;0.653846154;0.458804523;0.259615385;0.133333333;0.357142857;0.333333333;0.333333
584;0.566666667;0.341463415;0.421875;0.021505376;0.294871795;0.862068966;0.288461538;0.28917609;0.596153846;0.333333333;0.767857143;0.833333333;0.833333
585;0.716666667;0.292682927;0.46875;0.301075269;0.243589744;0.827586207;0.759615385;0.499192246;0.365384615;0.146666667;0.625;0.666666667;0.666667
586;0.65;0.219512195;0.40625;0.338709677;0.282051282;0.931034483;0.75;0.539579968;0.471153846;0.186666667;0.5;0.833333333;0.833333
587;0.683333333;0.56097561;0.453125;0.172043011;0.179487179;0.379310345;0.375;0.345718901;0.5;0.586666667;0.785714286;0.666666667;0.666667
588;0.433333333;0.317073171;0.359375;0.172043011;0.08974359;1;0.451923077;0.256865913;0.490384615;0.213333333;0.767857143;0.666666667;0.666667
589;0.616666667;0.097560976;0.484375;0.021505376;0.256410256;0.931034483;0.576923077;0.264943457;0.144230769;0.253333333;0.535714286;0.333333333;0.333333
590;0.483333333;0.292682927;0.34375;0.091397849;0.358974359;0.827586207;0.192307692;0.297253635;0.490384615;0.306666667;0.642857143;0.833333333;0.833333
591;0.433333333;0.097560976;0.34375;0.037634409;0.256410256;0.689655172;0.471153846;0.386106624;0.567307692;0.413333333;0.428571429;0.666666667;0.666667
592;0.5;0.256097561;0.09375;0.037634409;0.397435897;0.137931034;0.125;0.531502423;0.432692308;0.2;0.196428571;0.166666667;0.166667
593;0.616666667;0.097560976;0.484375;0.021505376;0.256410256;0.931034483;0.576923077;0.264943457;0.144230769;0.253333333;0.535714286;0.333333333;0.333333
594;0.466666667;0.024390244;0.28125;0.02688172;0.333333333;0.827586207;0.548076923;0.426494346;0.538461538;0.133333333;0.303571429;0.666666667;0.666667
595;0.516666667;0.036585366;0.484375;0.010752688;0.217948718;0.379310345;0.115384615;0.321486268;0.461538462;0.266666667;0.446428571;0.5;0.5
596;0.616666667;0.195121951;0.21875;0.166666667;0.487179487;0.275862069;0.307692308;0.676898223;0.365384615;0.293333333;0.089285714;0.333333333;0.333333
597;0.616666667;0.207317073;0.453125;0.064516129;0.41025641;0.413793103;0.317307692;0.539579968;0.461538462;0.226666667;0.357142857;0.5;0.5
598;0.5;0.146341463;0.375;0.107526882;0.153846154;0.448275862;0.365384615;0.224555735;0.355769231;0.2;0.714285714;0.666666667;0.666667
599;0.383333333;0.231707317;0.34375;0.053763441;0.153846154;0.655172414;0.451923077;0.297253635;0.490384615;0.24;0.5;0.666666667;0.666667
600;0.5;0.329268293;0.34375;0.419354839;0.307692308;0.862068966;0.663461538;0.466882068;0.586538462;0.16;0.642857143;0.666666667;0.666667
601;0.3;0.390243902;0.3125;0.268817204;0.243589744;0.448275862;0.144230769;0.369951535;0.740384615;0.506666667;0.696428571;0.666666667;0.666667
602;0.45;0.548780488;0.09375;0.129032258;0.320512821;0.586206897;0.086538462;0.531502423;0.336538462;0.16;0.125;0.5;0.5
603;0.533333333;0.304878049;0.71875;0.032258065;0.333333333;0.482758621;0.182692308;0.394184168;0.451923077;0.133333333;0.375;0.5;0.5
604;0.383333333;0.268292683;0.296875;0.032258065;0.282051282;0.517241379;0.528846154;0.660743134;0.961538462;0.546666667;0.196428571;0.333333333;0.333333
605;0.283333333;0.463414634;0.046875;0.204301075;0.243589744;0.206896552;0.317307692;0.264943457;0.625;0.893333333;0.946428571;0.666666667;0.666667
606;0.45;0.37804878;0.359375;0.112903226;0.179487179;0.137931034;0.019230769;0.208400646;0.490384615;0.373333333;0.892857143;0.5;0.5
607;0.566666667;0.085365854;0.296875;0.02688172;0.307692308;0.034482759;0.576923077;0.353796446;0.413461538;0.333333333;0.517857143;0.666666667;0.666667
608;0.333333333;0.097560976;0.25;0.360215054;0.179487179;0.75862069;0.384615385;0.612277868;0.692307692;0.253333333;0.303571429;0.5;0.5
609;0.45;0.37804878;0.359375;0.112903226;0.179487179;0.137931034;0.019230769;0.208400646;0.490384615;0.373333333;0.892857143;0.5;0.5
610;0.283333333;0.463414634;0.046875;0.204301075;0.243589744;0.206896552;0.317307692;0.264943457;0.625;0.893333333;0.946428571;0.666666667;0.666667
611;0.5;0.097560976;0.359375;0.048387097;0.243589744;0.551724138;0.144230769;0.192245557;0.307692308;0.306666667;0.696428571;0.666666667;0.666667
612;0.566666667;0.085365854;0.296875;0.02688172;0.307692308;0.034482759;0.576923077;0.353796446;0.413461538;0.333333333;0.517857143;0.666666667;0.666667
613;0.516666667;0.109756098;0.375;0.268817204;0.192307692;0.724137931;0;0.43457189;0.403846154;0.306666667;0.553571429;0.5;0.5
614;0.583333333;0.353658537;0.296875;0.252688172;0.307692308;0.689655172;0.375;0.531502423;0.509615385;0.36;0.482142857;0.833333333;0.833333
615;0.533333333;0.182926829;0.328125;0.080645161;0.307692308;0.620689655;0.432692308;0.50726979;0.548076923;0.546666667;0.446428571;0.833333333;0.833333
616;0.716666667;0.134146341;0.40625;0.327956989;0.179487179;0.034482759;0.067307692;0.563812601;0.230769231;0.2;0.375;0.833333333;0.833333
617;0.666666667;0.109756098;0.375;0.02688172;0.256410256;0.620689655;0.336538462;0.466882068;0.355769231;0.24;0.392857143;0.5;0.5
618;0.533333333;0.182926829;0.34375;0.279569892;0.217948718;0.965517241;0.134615385;0.483037157;0.519230769;0.226666667;0.571428571;0.5;0.5
619;0.516666667;0.109756098;0.375;0.268817204;0.192307692;0.724137931;0;0.43457189;0.403846154;0.306666667;0.553571429;0.5;0.5
620;0.5;0.231707317;0.359375;0.182795699;0.192307692;0.517241379;0.692307692;0.410339257;0.461538462;0.746666667;0.696428571;0.833333333;0.833333
621;0.7;0.219512195;0.609375;0.344086022;0.282051282;0.379310345;0.394230769;0.563812601;0.355769231;0.24;0.428571429;0.5;0.5
622;0.45;0.146341463;0.25;0.032258065;0.320512821;0.172413793;0.432692308;0.483037157;0.567307692;0.493333333;0.285714286;0.5;0.5
623;0.5;0.292682927;1;0.016129032;0.307692308;0.24137931;0.471153846;0.369951535;0.346153846;0.426666667;0.321428571;0.333333333;0.333333
624;0.616666667;0.036585366;1;0.048387097;0.256410256;0.551724138;0.192307692;0.337641357;0.288461538;0.226666667;0.428571429;0.666666667;0.666667
625;0.883333333;0.207317073;0.609375;0.596774194;0.282051282;0.620689655;0.519230769;0.8546042;0.317307692;0.146666667;0.303571429;0.166666667;0.166667
626;0.383333333;0.085365854;0.609375;0.204301075;0.346153846;0.206896552;0.067307692;0.36187399;0.480769231;0.186666667;0.571428571;0.5;0.5
627;0.233333333;0.067073171;0.21875;0.021505376;0.397435897;0.482758621;0.211538462;0.410339257;0.528846154;0.32;0.125;0.333333333;0.333333
628;0.7;0.219512195;0.609375;0.344086022;0.282051282;0.379310345;0.394230769;0.563812601;0.355769231;0.24;0.428571429;0.5;0.5
629;0.483333333;0.134146341;0.609375;0.010752688;0.41025641;0.517241379;0.432692308;0.28917609;0.461538462;0.16;0.535714286;0.5;0.5
630;0.55;0.134146341;0.609375;0.016129032;0.320512821;0.793103448;0.548076923;0.208400646;0.269230769;0.146666667;0.767857143;0.5;0.5
631;0.583333333;0.170731707;0.609375;0.021505376;0.282051282;0.827586207;0.701923077;0.345718901;0.346153846;0.426666667;0.517857143;0.333333333;0.333333
632;0.366666667;0.134146341;0.609375;0.043010753;0.397435897;0.24137931;0.038461538;0.43457189;0.509615385;0.306666667;0.214285714;0.333333333;0.333333
633;0.366666667;0.134146341;0.609375;0.043010753;0.397435897;0.24137931;0.038461538;0.43457189;0.509615385;0.306666667;0.214285714;0.333333333;0.333333
634;0.433333333;0.304878049;0.609375;0.11827957;0.128205128;0.172413793;0.105769231;0.224555735;0.317307692;0.346666667;0.660714286;0.666666667;0.666667
635;0.533333333;0.219512195;0.609375;0.02688172;0.141025641;0.724137931;0.153846154;0.151857835;0.288461538;0.133333333;0.678571429;0.5;0.5
636;0.583333333;0.170731707;0.609375;0.021505376;0.282051282;0.827586207;0.701923077;0.345718901;0.346153846;0.426666667;0.517857143;0.333333333;0.333333
637;0.5;0.146341463;0.21875;0.725806452;0.423076923;0.275862069;0.105769231;0.870759289;0.384615385;0.36;0.214285714;0.333333333;0.333333
638;0.55;0.243902439;0.21875;0.037634409;0.474358974;0.206896552;0.326923077;0.43457189;0.375;0.16;0.375;0.333333333;0.333333
639;0.683333333;0.170731707;0.609375;0.02688172;0.525641026;0.551724138;0.326923077;0.515347334;0.298076923;0.146666667;0.178571429;0.333333333;0.333333
640;0.516666667;0.085365854;0.609375;0.247311828;0.256410256;0.793103448;0.403846154;0.321486268;0.451923077;0.226666667;0.678571429;0.5;0.5
641;0.65;0.390243902;0.609375;0.661290323;0.166666667;0.896551724;0.721153846;0.65266559;0.355769231;0.16;0.517857143;0.5;0.5
642;0.4;0.195121951;0.609375;0.02688172;0.551282051;0.827586207;0.086538462;0.297253635;0.586538462;0.253333333;0.678571429;0.5;0.5
643;0.583333333;0.06097561;0.609375;0.02688172;0.448717949;0.24137931;0.644230769;0.345718901;0.442307692;0.32;0.5;0.5;0.5
644;0.583333333;0.06097561;0.609375;0.02688172;0.448717949;0.24137931;0.644230769;0.345718901;0.442307692;0.32;0.5;0.5;0.5
645;0.65;0.390243902;0.609375;0.661290323;0.166666667;0.896551724;0.721153846;0.65266559;0.355769231;0.16;0.517857143;0.5;0.5
646;0.55;0.353658537;0.609375;0.021505376;0.358974359;0;0.528846154;0.442649435;0.230769231;0.253333333;0.160714286;0.333333333;0.333333
647;0.65;0.390243902;0.609375;0.661290323;0.166666667;0.896551724;0.721153846;0.65266559;0.355769231;0.16;0.517857143;0.5;0.5
648;0.616666667;0.5;0.609375;0.715053763;0.179487179;0.896551724;0.701923077;0.676898223;0.355769231;0.2;0.607142857;0.666666667;0.666667
649;0.4;0.195121951;0.609375;0.02688172;0.551282051;0.827586207;0.086538462;0.297253635;0.586538462;0.253333333;0.678571429;0.5;0.5
650;0.666666667;0;0.609375;0.204301075;0.358974359;0.551724138;0.480769231;0.57996769;0.451923077;0.253333333;0.392857143;0.5;0.5
651;0.766666667;0.073170732;1;0.155913978;0.384615385;0.620689655;0.432692308;0.43457189;0.490384615;0.226666667;0.714285714;0.5;0.5
652;0.583333333;0.06097561;0.609375;0.02688172;0.448717949;0.24137931;0.644230769;0.345718901;0.442307692;0.32;0.5;0.5;0.5
653;0.733333333;0.097560976;0.609375;0.02688172;0.397435897;0;0.519230769;0.353796446;0.278846154;0.306666667;0.464285714;0.5;0.5
654;0.516666667;0.109756098;1;0.005376344;0.307692308;0.275862069;0.769230769;0.458804523;0.663461538;0.4;0.321428571;0.333333333;0.333333
655;0.533333333;0.170731707;0.609375;0.123655914;0.128205128;0.655172414;0.125;0.232633279;0.346153846;0.213333333;0.696428571;0.666666667;0.666667
656;0.55;0.353658537;0.609375;0.021505376;0.358974359;0;0.528846154;0.442649435;0.230769231;0.253333333;0.160714286;0.333333333;0.333333
657;0.616666667;0.5;0.609375;0.715053763;0.179487179;0.896551724;0.701923077;0.676898223;0.355769231;0.2;0.607142857;0.666666667;0.666667
658;0.65;0.390243902;0.609375;0.661290323;0.166666667;0.896551724;0.721153846;0.65266559;0.355769231;0.16;0.517857143;0.5;0.5
659;0.516666667;0.109756098;0.609375;0.279569892;0.230769231;0.965517241;0.432692308;0.515347334;0.423076923;0.333333333;0.428571429;0.5;0.5
660;0.5;0.170731707;0.21875;0.155913978;0.474358974;0.068965517;0.019230769;0.547657512;0.211538462;0.333333333;0.196428571;0.166666667;0.166667
661;0.533333333;0.902439024;0.609375;0.430107527;0.102564103;1;0.971153846;0.709208401;0.432692308;0.173333333;0.410714286;0.333333333;0.333333
662;0.666666667;0.134146341;0.21875;0.209677419;0.307692308;0.965517241;0.730769231;0.426494346;0.211538462;0.066666667;0.553571429;0.5;0.5
663;0.633333333;0.06097561;0.609375;0.069892473;0.461538462;0.310344828;0.394230769;0.596122779;0.528846154;0.346666667;0.410714286;0.5;0.5
664;0.45;0.170731707;0.21875;0.053763441;0.358974359;0.517241379;0.394230769;0.547657512;0.576923077;0.493333333;0.303571429;0.5;0.5
665;0.5;0.170731707;0.21875;0.155913978;0.474358974;0.068965517;0.019230769;0.547657512;0.211538462;0.333333333;0.196428571;0.166666667;0.166667
666;0.583333333;0.207317073;0.609375;0.043010753;0.179487179;0.310344828;0.413461538;0.353796446;0.201923077;0.213333333;0.392857143;0.5;0.5
667;0.683333333;0.280487805;0.609375;0.446236559;0.166666667;0.965517241;0.932692308;0.499192246;0.346153846;0.2;0.696428571;0.833333333;0.833333
668;0.483333333;0.195121951;0.609375;0.02688172;0.307692308;0.827586207;0.413461538;0.208400646;0.346153846;0.333333333;0.660714286;0.666666667;0.666667
669;0.633333333;0.195121951;0.609375;0.059139785;0.269230769;0.413793103;0.028846154;0.321486268;0.375;0.253333333;0.732142857;0.5;0.5
670;0.466666667;0.487804878;0.21875;0.075268817;0.294871795;0.103448276;0.692307692;0.240710824;0.432692308;0.493333333;0.821428571;0.5;0.5
671;0.583333333;0.097560976;0.609375;0.462365591;0.128205128;0.517241379;0.471153846;0.531502423;0.211538462;0.12;0.464285714;0.666666667;0.666667
672;0.733333333;0.109756098;0.609375;0.053763441;0.256410256;0.793103448;0.826923077;0.515347334;0.269230769;0.186666667;0.303571429;0.333333333;0.333333
673;0.45;0.231707317;0.21875;0.02688172;0.179487179;0.206896552;0.365384615;0.474959612;0.346153846;0.173333333;0.142857143;0.333333333;0.333333
674;0.483333333;0.304878049;0.21875;0.209677419;0.243589744;0.448275862;0.394230769;0.281098546;0.480769231;0.146666667;0.75;0.666666667;0.666667
675;0.516666667;0.073170732;1;0.650537634;0.320512821;0.448275862;0.413461538;0.547657512;0.471153846;0.2;0.678571429;0.833333333;0.833333
676;0.883333333;0.085365854;0.609375;0.043010753;0.269230769;0.965517241;0.451923077;0.571890145;0.259615385;0.346666667;0.25;0.666666667;0.666667
677;0.666666667;0.109756098;0.609375;0.048387097;0.423076923;0.137931034;0.586538462;0.450726979;0.375;0.32;0.375;0.333333333;0.333333
678;0.816666667;0.146341463;1;0.134408602;0.282051282;0.137931034;0.413461538;0.483037157;0.240384615;0.373333333;0.5;0.5;0.5
679;0.566666667;0.134146341;0.609375;0.467741935;0.179487179;0.620689655;0.490384615;0.523424879;0.211538462;0.12;0.464285714;0.666666667;0.666667
680;0.583333333;0.097560976;0.609375;0.462365591;0.128205128;0.517241379;0.471153846;0.531502423;0.211538462;0.12;0.464285714;0.666666667;0.666667
681;0.566666667;0.054878049;0.609375;0.032258065;0.243589744;0.793103448;0.509615385;0.418416801;0.355769231;0.72;0.375;0.5;0.5
682;0.75;0.146341463;0.609375;0.38172043;0.192307692;0.379310345;0.115384615;0.491114701;0.259615385;0.146666667;0.642857143;0.5;0.5
683;0.733333333;0.109756098;0.609375;0.053763441;0.256410256;0.793103448;0.826923077;0.515347334;0.269230769;0.186666667;0.303571429;0.333333333;0.333333
684;0.733333333;0.109756098;0.609375;0.053763441;0.230769231;0.931034483;0.807692308;0.523424879;0.269230769;0.186666667;0.303571429;0.5;0.5
685;0.45;0.231707317;0.21875;0.02688172;0.179487179;0.206896552;0.365384615;0.474959612;0.346153846;0.173333333;0.142857143;0.333333333;0.333333
686;0.5;0.12195122;0.609375;0.037634409;0.269230769;0.137931034;0.778846154;0.426494346;0.461538462;0.533333333;0.464285714;0.333333333;0.333333
687;0.683333333;0.170731707;0.609375;0.446236559;0.307692308;0.689655172;0.980769231;0.8546042;0.548076923;0.346666667;0.285714286;0.5;0.5
688;0.583333333;0.195121951;0.609375;0.021505376;0.217948718;0.75862069;0.701923077;0.369951535;0.365384615;0.413333333;0.482142857;0.5;0.5
689;0.7;0.231707317;0.609375;0.397849462;0.217948718;0.517241379;0.875;0.555735057;0.317307692;0.093333333;0.5;0.666666667;0.666667
690;0.566666667;0.182926829;0.609375;0.231182796;0.102564103;0.724137931;0.230769231;0.499192246;0.451923077;0.413333333;0.428571429;0.5;0.5
691;0.766666667;0.048780488;0.609375;0.043010753;0.141025641;0.206896552;0.375;0.466882068;0.25;0.226666667;0.339285714;0.5;0.5
692;0.7;0.207317073;0.609375;0.016129032;0.256410256;0.724137931;0.625;0.499192246;0.346153846;0.24;0.285714286;0.5;0.5
693;0.35;0.073170732;0.609375;0.016129032;0.179487179;0.517241379;0.221153846;0.369951535;0.423076923;0.253333333;0.25;0.5;0.5
694;0.566666667;0.182926829;0.609375;0.231182796;0.102564103;0.724137931;0.230769231;0.499192246;0.451923077;0.413333333;0.428571429;0.5;0.5
695;0.533333333;0.512195122;0.21875;0.005376344;0.115384615;0.620689655;0.028846154;0.450726979;0.375;0.12;0.125;0.166666667;0.166667
696;0.55;0.06097561;0.609375;0.032258065;0.217948718;0.551724138;0.201923077;0.402261712;0.442307692;0.453333333;0.392857143;0.5;0.5
697;0.566666667;0.036585366;0.609375;0.021505376;0.230769231;0.586206897;0.153846154;0.43457189;0.413461538;0.653333333;0.392857143;0.5;0.5
698;0.666666667;0.012195122;0.609375;0.241935484;0.371794872;0.75862069;0.663461538;0.628432956;0.394230769;0.32;0.392857143;0.5;0.5
